식별자	일자	언론사	제목	본문
01100611.20190419190651001	20190419	서울신문	"[사설]김진태 김순례 솜방망이 징계한 한국당, 국민 분노 두렵지 않나"	"자유한국당이 5 18 민주화운동 모독 왜곡 발언을 한 김진태 김순례 의원에 대한 징계를 어제 중앙윤리위 전체회의에서 확정했다. 김순례 최고위원에게는 당원권 정지 3개월을, 김진태 의원에게는 가장 낮은 수준의 징계인 경고 처분을 각각 내렸다. 김 의원의 최고위원직 유지 여부는 당 지도부의 정치적 판단에 따를 것으로 보인다. 윤리위 징계는 수위에 따라 경고.."
01100611.20190418034310001	20190418	서울신문	"[사설] 한국당, 세월호와 5 18 막말 일벌백계해야"	"자유한국당 황교안 대표가 어제 자당 소속 전 현직 의원의 ‘세월호 막말’과 관련, “윤리위원회에서 응분의 조치를 취해주기를 바라고, 다시 한번 당 대표로서 국민 여러분께 사죄의 말씀을 드린다”고 말했다. 황 대표는 그제에는 “유감을 표하며 진심 어린 사죄의 말씀을 드린다”는 입장문을 냈다.
차명진 전 의원은 지난 15일 세월호 희생자 가족을 비난하며 페.."
01101101.20190417050645001	20190417	한국일보	"[사설] 5ㆍ18 이어 세월호 망언, 한국당 이러고도 집권 바라나"	"세월호 참사 5주기를 맞아 국민적 추모와 기억 열기가 높은 가운데 자유한국당 일부 인사들이 세월호 유가족을 향해 ”징하게 해 처먹는다”는 등의 망언을 해 ‘막장 정당’이라는 비난을 자초하고 있다. 여야 정치권이 어제 안산에서 4ㆍ16재단 등이 주관한 ‘세월호 5주기 기억식’에 참석한 것과 달리, 한국당 지도부는 인천에서 별도로 열린 일반인 희생자 추모제.."
01100101.20190416203209003	20190416	경향신문	[사설]인간이기를 포기한 한국당 인사들의 세월호 유족 모욕	"다시 아픈 ‘기억의 꽃’이 영그는 4월, 그 16일을 맞이했다. 사랑하는 이를 이유도 모른 채 떠나보낸 유족, 갑작스레 닥친 참사에 영문도 모르고 살아남은 사람들에게 삭이기는커녕 갈수록 선명해지는 그날이다. 올해도 서울과 안산, 진도 등에서 추모와 애도의 노란리본이 물결치고, ‘잊지 않겠습니다’라는 5년 전의 다짐과 약속을 되새겼다. ‘진실규명’의 외침.."
01101101.20190411050550001	20190411	한국일보	"[사설] 한국당의 무차별 의혹 공세, 公黨이길 포기한 자해 행위다"	황교안 자유한국당 대표가 문재인 대통령의 김연철ㆍ박영선 장관 임명 강행을 비난하며 ‘결사적 저항’을 천명한 뒤 한국당이 진위가 불분명한 무차별 의혹을 쏟아내고 있다. 정부 출범 2년 만에 인사청문보고서 없이 장관급 11명을 임명한 청와대의 인사ㆍ검증 라인 문책을 요구하며 공세를 펴는 것은 야당의 권리이자 의무다. 하지만 국가적 재앙인 강원 산불을 탈원전..
01100101.20190409203418001	20190409	경향신문	"[사설]한국당, 조양호 회장 죽음마저 정쟁 도구로 이용하나"	"아무리 반대를 위한 반대라도 유분수다. 정부 여당을 공격하기 위해선 ‘양잿물이라도 마실’ 무모야 모를 바 아니지만, 팩트를 왜곡하고 상식을 거스르는 흑색 선동을 접하다 보면 말문부터 막힌다. 한진그룹 조양호 회장의 별세를 두고 ‘정권 탓’이라는 주술을 퍼뜨리는 자유한국당의 행태는 도를 넘어섰다.

한국당 김무성 의원은 9일 한 토론회에서 “국민연금의 이.."
01200101.20190408213557003	20190408	경기일보	"[사설] 羅 원내대표의 궤변, 黨 성명의 모순 / 산불 논란, 보선 이긴 한국당의 오만"	"4일 밤 국회 운영위가 열리고 있었다. 정의용 청와대 국가안보실장도 출석했다. 9시20분, 회의가 속개됐다. 위원장인 홍영표 민주당 원내대표가 말을 한다. “고성 산불이 굉장히 심각한 것 같습니다 양해를 구했더니 안된다면서 시간을 보내고 있어서 안타깝습니다.” 정 실장을 보내자는 취지다. 나경원 원내대표가 말한다. “위원장님께 심한 유감을 표시합니다 그.."
01500601.20190407063110002	20190407	매일신문	"[사설] 한국당, TK 인적 물갈이 나서지 않으면 살아남을 수 없다"	"자유한국당이 4 3 보궐선거를 계기로 자신감을 되찾은 듯하다. 황교안 대표 체제 출범 이후 전반적으로 지지율이 상승하는 데다, 이번 보선에서 호성적을 거둬 회생의 기회를 잡았다는 것이 내부의 평가다. 그러나, 한국당의 자체 능력이 아니라 문재인 정권의 실정에서 비롯된 상황이라는 점에서 기세등등한 모습을 보이기에는 시기상조다. 
 
 한국당이 경남에서 괜.."
01100101.20190407204024002	20190407	경향신문	[사설]한국당은 국가적 재난이 반가운가	"강원 고성 속초 산불이 국가재난사태로 번지는 동안 자유한국당이 보인 상식 밖의 언행이 공분을 사고 있다. 한국당 소속 김문수 전 경기도지사는 6일 자신의 페이스북에 “문재인 ‘촛불 정부’인 줄 알았더니, ‘산불 정부’네요. 촛불 좋아하더니 온 나라가 산불, 온 국민은 화병”이라고 썼다. 한때 경기도지사를 지낸 사람의 인식이라고는 믿기 어려울 만큼 상식 .."
01101001.20190405192840001	20190405	한겨레	[사설] 안보실장 복귀 막더니 정부 조롱까지 한 한국당	"강원 고성 속초 산불이 국가 재난사태로까지 번졌는데도 자유한국당의 나경원 원내대표와 민경욱 대변인이 상식 밖 언행으로 공분을 샀다. 나 원내대표는 5일 “여당이 상황의 심각성을 보고하고, 양해를 구했어야 했다”며 “언론이 이상하게 쓰고 있다”고 불만을 표시했다. 전날 국가위기관리 책임자인 정의용 청와대 국가안보실장을 국회 운영위원회에 묶어두어 신속한 산.."
01500151.20190404065711002	20190404	경남도민일보	[사설]한국당 책임져야 할 축구장 유세	"보궐선거는 끝났지만, 경남도민에게는 뒷감당을 해야 할 일이 남았다. 자유한국당이 경기장 안에까지 들어와 유세하는 바람에 도민구단인 경남fc가 한국프로축구연맹에 2000만 원의 제재금을 내야 하기 때문이다. 한국당은 도의적 책임을 느낀다는 간단한 사과만 하고 있다. 처음에는 선관위 해석을 받아 관중석으로 입장했다고 거짓 해명을 하다 논란이 불거지자 그런 .."
01101101.20190402050659001	20190402	한국일보	[사설] 규정ㆍ제지 무시하고 경기장에서 선거운동한 한국당의 막무가내	"자유한국당 황교안 대표와 강기윤 창원성산 보궐선거 후보가 경기장 내 선거운동 금지 규정을 어겨 논란이다. 황 대표는 4ㆍ3보궐선거 사전투표 마지막 날인 3월 30일 프로축구 경남FC와 대구FC의 경기가 치러진 창원축구센터 경기장 안에 들어가 유세 활동을 벌였다. 한국프로축구연맹과 대한축구협회 규정에 따르면 경기장 내에선 정당명, 후보자명, 기호 등이 표.."
01100611.20190402034303001	20190402	서울신문	[사설] 축구장 유세 징계는 경남FC가 아닌 한국당이 받아야	"3일 보궐선거를 앞두고 자유한국당이 선거유세가 금지된 축구장에서 유세를 벌여 파장이 일고 있다. 한국당의 황교안 대표와 창원 성산 보궐선거에 출마한 강기윤 후보는 지난달 30일 경남FC와 대구FC의 K리그 1부 경기가 예정된 창원축구센터내 관중석에 한국당의 번호가 찍힌 빨간 재킷을 입고 나타나 손을 흔들며 선거유세를 했다.
한국프로축구연맹 정관의 경기장.."
01600501.20190325214024004	20190325	무등일보	"사설(하) 한국당 ‘5 18망언’ 의원 징계, 의도적 지연"	"자유한국당의 ‘5 18 망언’의원 징계 논의가 또 다시 지연될 것으로 보인다. 당내 윤리특위 위원장의 사퇴에 이어 이번에는 당이 추천한 국회 윤리심사자문위원회 위원 3명이 사퇴 의사를 밝힌 때문이다. 이로 인해 당내 윤리위 회부는 물론 국회 내 징계 논의도 어렵게 됐다.
국회에 따르면 한국당이 추천한 홍성걸 차동언 등 국회 윤리심사자문위원 3명이 원내 .."
01101101.20190323050502001	20190323	한국일보	[사설] ‘5ㆍ18 망언’ 징계 발목 잡는 한국당 윤리자문위원 꼼수 사퇴	"국회 윤리특별위원회 윤리심사자문위원회의 자유한국당 추천 자문위원 3명이 21일 전원 사퇴 의사를 밝혔다. 더불어민주당 추천 4명, 바른미래당 추천 1명 등 총 8명으로 구성되는 자문위는 다음달 9일까지 5ㆍ18 망언 등 징계안 18건에 대한 의견을 낼 예정이었다. 하지만 이들이 22일 열린 자문회 회의에 불참하면서 5ㆍ18 망언 등과 관련한 징계안을 상.."
01101001.20190322185838001	20190322	한겨레	"[사설] 한국당, ‘5 18 망언 징계’ 끝내 무산시키려는 건가"	"국회 윤리특별위원회 윤리심사자문위원회(자문위)의 자유한국당 추천 자문위원 3명이 21일 일괄 사퇴 의사를 밝혔다. 비민주적인 위원회 운영 등을 문제 삼았으나, 김진태 김순례 이종명 의원 등 ‘5 18 망언 3인’에 대한 징계를 무산시키려는 자유한국당의 꼼수라는 의구심을 지울 수 없다.

 자유한국당 자문위원인 홍성걸 교수, 차동언 조상규 변호사는 ‘연장.."
01500401.20190319004148004	20190319	국제신문	"[사설] 여야 4당 합의 선거제 개혁, 한국당 반대 명분 있나"	"더불어민주당과 바른미래당, 민주평화당, 정의당 등 여야 4당이 그제 마라톤 협상 끝에 선거제 개혁안에 최종 합의했다. 국회의원 수를 현행 300석으로 고정하는 대신 지역구 의원을 일부 줄이고 비례대표 의원을 75명까지 늘려, 각 정당 득표율 50%까지 비례대표 배분 몫을 늘려주는 게 골자다. 각 당 추인 과정이 남아 있긴 하지만 지지부진하던 단일안이 마.."
01200201.20190319225916002	20190319	경인일보	"[사설]한국당, 선거제 개혁에 진지하게 임해야"	"어제 국회에서 선거제 개혁안과 검경 수사권 조정, 공직자비리수사처(공수처) 법안 등의 패스트트랙 상정 문제를 논의하기 위해 더불어민주당과 자유한국당, 바른미래당 등 여야 3당 원내대표가 만났으나 성과없이 끝났다. 나경원 한국당 원내대표는 ""패스트트랙 제도는 부득이한 경우에 하는 것이다. 이렇게 함부로 남용해서는 안된다""며 반대했다. 그러나 민주당과 바른.."
01100101.20190318203720001	20190318	경향신문	[사설]비례성 강화 선거제 개편 반대하는 시대착오적인 한국당	"더불어민주당과 바른미래당, 민주평화당 정의당 등 여야 4당 지도부가 연동형 비례대표제 도입을 골자로 한 선거제 개편안 단일안에 합의했다. 자유한국당을 제외한 이들 4당은 선거제 개편안과 고위공직자범죄수사처(공수처) 설치 법안 등을 패스트트랙(신속처리안건)으로 처리하기로 하고, 당내 추인 절차에 들어갔다. 하지만 바른미래당과 평화당 일각에서 선거제 개편안.."
01101101.20190318050350001	20190318	한국일보	"[사설] 잠정 합의 선거제 개혁안, 한국당은 반대할 명분 없다"	자유한국당을 제외한 여야 4당은 17일 ‘50% 연동형 비례대표제 도입’ 골자의 선거제 개혁안을 패스트트랙(신속처리안건)으로 처리하는 잠정 합의안을 구체화하는 최종안 실무작업을 벌였다. 각 당은 이번 주 의원총회 등 추인 절차를 거쳐 본격 실행에 나설 계획이다. 하지만 바른미래당과 민주평화당 일각에서 지역구 축소 등을 우려하는 목소리가 나오고 있어 합의..
01100611.20190318034159002	20190318	서울신문	"[사설] 한국당, 몽니 접고 선거제 개혁 테이블에 앉아라"	"더불어민주당과 바른미래 정의 민주평화당 등 여야 4당 정치개혁특위 간사들이 어제 모임을 갖고 비례대표성을 강화한 선거제 개혁안의 최종 조율에 나서면서 패트스트랙(안건 신속 처리) 돌입이 임박한 분위기다. 모든 대선 후보들이 공약했지만, 지난해 12월에야 여야 5당이 합의했던 선거제 개혁이 늦게나마 속도를 내는 듯해 다행이다. 하지만 자유한국당은 긴급대책.."
